reference,longitude,latitude,timestamp,probability of failure,time of day
asset_1336,-73.92528199,40.87109187,10/28/12 12:00,8.640000000000001e-05,noon
asset_1337,-73.99790339,40.72134714,10/28/12 12:00,0.000112993,noon
asset_1338,-73.97594325,40.78530871,10/28/12 12:00,5.1e-05,noon
asset_1339,-73.95282318,40.7740346,10/28/12 12:00,5.2000000000000004e-05,noon
asset_1340,-73.9905043,40.77194667,10/28/12 12:00,6.42e-05,noon
asset_1341,-73.94630692,40.78080879,10/28/12 12:00,0.000156357,noon
asset_1342,-74.00676277,40.72557146,10/28/12 12:00,9.19e-05,noon
asset_1343,-73.98683324,40.73658108,10/28/12 12:00,8.070000000000001e-05,noon
asset_1344,-73.91869406,40.79585315,10/28/12 12:00,8.72e-05,noon
asset_1345,-73.95410017,40.76654081,10/28/12 12:00,0.000116866,noon
asset_1346,-73.93591406,40.80775371,10/28/12 12:00,5.379999999999999e-05,noon
asset_1347,-73.97537678,40.73833626,10/28/12 12:00,0.000279943,noon
asset_1348,-73.95808779,40.82195412,10/28/12 12:00,3.13e-05,noon
asset_1349,-73.98857181,40.72446118,10/28/12 12:00,0.001575509,noon
asset_1350,-74.02231655,40.68636238,10/28/12 12:00,0.00012270100000000002,noon
asset_1351,-73.98741877,40.72625902,10/28/12 12:00,5.660000000000001e-05,noon
asset_1352,-73.91220506,40.873377399999995,10/28/12 12:00,0.00010324700000000001,noon
asset_1353,-74.00652658,40.7338996,10/28/12 12:00,6.13e-05,noon
asset_1354,-73.99306429999999,40.71776141,10/28/12 12:00,6.64e-05,noon
asset_1355,-73.91716307,40.79089565,10/28/12 12:00,0.194150436,noon
asset_1356,-74.00733617,40.74152074,10/28/12 12:00,6.1e-05,noon
asset_1357,-73.92923499999999,40.87044501,10/28/12 12:00,9.86e-05,noon
asset_1358,-73.95289429,40.7763304,10/28/12 12:00,7.8e-05,noon
asset_1359,-73.96107985,40.80370127,10/28/12 12:00,6.92e-05,noon
asset_1360,-73.96714003,40.75347673,10/28/12 12:00,0.000153051,noon
asset_1361,-73.95361512,40.77147394,10/28/12 12:00,0.00011103799999999999,noon
asset_1362,-73.96372249,40.80755075,10/28/12 12:00,0.00024861400000000003,noon
asset_1363,-73.94949568,40.80384221,10/28/12 12:00,4.66e-05,noon
asset_1364,-73.98346993,40.75567485,10/28/12 12:00,9.01e-05,noon
asset_1365,-74.00897592,40.7135458,10/28/12 12:00,0.000154702,noon
asset_1366,-74.00371383,40.73614125,10/28/12 12:00,0.000127398,noon
asset_1367,-73.96279113,40.7629624,10/28/12 12:00,4.7499999999999996e-05,noon
asset_1368,-73.97613227,40.74385972,10/28/12 12:00,5.610000000000001e-05,noon
asset_1369,-73.98741551,40.77383397,10/28/12 12:00,0.00010920899999999999,noon
asset_1370,-74.01652370000001,40.69015227,10/28/12 12:00,0.00010093299999999999,noon
asset_1371,-74.00959235,40.72992035,10/28/12 12:00,6.41e-06,noon
asset_1372,-73.97635274,40.72665388,10/28/12 12:00,0.002077102,noon
asset_1373,-73.95239137,40.78165463,10/28/12 12:00,0.000106351,noon
asset_1374,-74.01153115,40.70944373,10/28/12 12:00,0.00010666,noon
asset_1375,-73.97289021,40.755024,10/28/12 12:00,9.470000000000001e-05,noon
asset_1376,-73.96658354,40.79877823,10/28/12 12:00,0.00019727700000000002,noon
asset_1377,-73.94492051,40.78138199,10/28/12 12:00,0.000167543,noon
asset_1378,-73.95826741,40.76249745,10/28/12 12:00,0.000156275,noon
asset_1379,-73.96052732,40.76449911,10/28/12 12:00,0.000281865,noon
asset_1380,-73.93981111,40.81702058,10/28/12 12:00,9.01e-05,noon
asset_1381,-73.96358957,40.76354336,10/28/12 12:00,0.0007630960000000001,noon
asset_1382,-73.98967436,40.75744673,10/28/12 12:00,9.89e-05,noon
asset_1383,-73.95553269,40.80233185,10/28/12 12:00,9.63e-05,noon
asset_1384,-74.01368957,40.70944863,10/28/12 12:00,0.000112082,noon
asset_1385,-73.98019913,40.74849911,10/28/12 12:00,3.9e-05,noon
asset_1386,-73.96501374,40.75297544,10/28/12 12:00,0.00011575399999999999,noon
asset_1387,-73.94562623,40.79970627,10/28/12 12:00,0.00017731099999999998,noon
asset_1388,-73.92770782,40.86236157,10/28/12 12:00,7.840000000000001e-05,noon
asset_1389,-73.99672461,40.75242461,10/28/12 12:00,1.77e-05,noon
asset_1390,-73.95662878,40.77484345,10/28/12 12:00,8.25e-05,noon
asset_1391,-74.01771863,40.68889075,10/28/12 12:00,5.5799999999999994e-05,noon
asset_1392,-73.97158285,40.78468804,10/28/12 12:00,9.1e-05,noon
asset_1393,-73.94700971,40.77513479,10/28/12 12:00,0.000104589,noon
asset_1394,-74.01294318,40.69077941,10/28/12 12:00,0.000266711,noon
asset_1395,-73.94830393,40.7881999,10/28/12 12:00,0.0007005710000000001,noon
asset_1396,-73.97082927,40.76693041,10/28/12 12:00,0.0001189,noon
asset_1397,-73.9643515,40.76400427,10/28/12 12:00,0.000729099,noon
asset_1398,-73.94632459,40.83741325,10/28/12 12:00,5.5299999999999996e-05,noon
asset_1399,-73.93270927,40.78653096,10/28/12 12:00,3.63e-05,noon
asset_1400,-74.00455879,40.71143519,10/28/12 12:00,0.000364576,noon
asset_1401,-73.95094508,40.80760362,10/28/12 12:00,0.000177775,noon
asset_1402,-74.00460277,40.73678468,10/28/12 12:00,9.02e-05,noon
asset_1403,-73.99631372,40.73938591,10/28/12 12:00,0.00014693,noon
asset_1404,-73.91123774,40.87170949,10/28/12 12:00,0.00035874199999999995,noon
asset_1405,-73.94889253,40.83253016,10/28/12 12:00,4.34e-05,noon
asset_1406,-73.94303599999999,40.79476006,10/28/12 12:00,0.000139753,noon
asset_1407,-74.00869195,40.7040162,10/28/12 12:00,8.94e-05,noon
asset_1408,-73.93587317,40.84391591,10/28/12 12:00,0.00011533200000000001,noon
asset_1409,-73.94544336,40.77711187,10/28/12 12:00,0.000106506,noon
asset_1410,-74.00872121,40.7460486,10/28/12 12:00,0.000129546,noon
asset_1411,-74.00778088,40.7130676,10/28/12 12:00,0.000114431,noon
asset_1412,-73.95683635,40.80200849,10/28/12 12:00,0.000249194,noon
asset_1413,-73.98784243,40.7621216,10/28/12 12:00,9.690000000000001e-05,noon
asset_1414,-73.99665379,40.72719175,10/28/12 12:00,5.01e-06,noon
asset_1415,-73.96543531,40.80406368,10/28/12 12:00,0.000136959,noon
asset_1416,-73.97649841,40.75903383,10/28/12 12:00,0.000149863,noon
asset_1417,-73.93938756,40.8506555,10/28/12 12:00,0.00010226899999999999,noon
asset_1418,-73.97494197,40.7546913,10/28/12 12:00,5.5e-05,noon
asset_1419,-73.94824254,40.80010765,10/28/12 12:00,6.45e-05,noon
asset_1420,-73.92843036,40.85905862,10/28/12 12:00,0.000212945,noon
asset_1421,-73.97558201,40.74844297,10/28/12 12:00,6.45e-05,noon
asset_1422,-73.99385326,40.71161743,10/28/12 12:00,0.001106446,noon
asset_1423,-73.96647438,40.75646731,10/28/12 12:00,0.000539331,noon
asset_1424,-74.00249937,40.71664646,10/28/12 12:00,2.2800000000000002e-05,noon
asset_1425,-73.99700324,40.71399103,10/28/12 12:00,9.070000000000001e-05,noon
asset_1426,-73.95472413,40.76383555,10/28/12 12:00,0.000111552,noon
asset_1427,-73.91666978,40.86914185,10/28/12 12:00,0.00011863299999999999,noon
asset_1428,-73.96561779999999,40.79109570000001,10/28/12 12:00,9.85e-05,noon
asset_1429,-73.98060993,40.77805304,10/28/12 12:00,9.71e-05,noon
asset_1430,-74.01984141,40.69103568,10/28/12 12:00,0.000159441,noon
asset_1431,-73.98834264,40.71855537,10/28/12 12:00,7.8e-05,noon
asset_1432,-73.94367543,40.80884042,10/28/12 12:00,9.84e-05,noon
asset_1433,-73.98279368,40.78257484,10/28/12 12:00,0.000104125,noon
asset_1434,-73.94407109999999,40.84235717,10/28/12 12:00,0.000728461,noon
asset_1435,-74.00604511,40.72083597,10/28/12 12:00,0.000315463,noon
asset_1436,-73.99600315,40.74377616,10/28/12 12:00,0.010071078,noon
asset_1437,-73.98918346,40.75278273,10/28/12 12:00,0.000161373,noon
asset_1438,-73.95042856,40.828943100000004,10/28/12 12:00,0.00010771799999999999,noon
asset_1439,-73.9785423,40.72580643,10/28/12 12:00,0.000100943,noon
asset_1440,-73.94115382,40.85262467,10/28/12 12:00,0.00014793600000000001,noon
asset_1441,-73.98483420000001,40.7327395,10/28/12 12:00,0.00012158799999999999,noon
asset_1442,-73.99283286,40.75966281,10/28/12 12:00,0.000666173,noon
asset_1443,-73.93415317,40.80426168,10/28/12 12:00,0.000125768,noon
asset_1444,-73.94380736,40.81062088,10/28/12 12:00,0.00013822,noon
asset_1445,-73.98734598,40.71607493,10/28/12 12:00,0.000283799,noon
asset_1446,-73.98668416,40.72819806,10/28/12 12:00,5.660000000000001e-05,noon
asset_1447,-73.9768776,40.77710863,10/28/12 12:00,9.590000000000001e-05,noon
asset_1448,-73.94416128,40.80381835,10/28/12 12:00,0.00016461400000000002,noon
asset_1449,-74.00840519,40.72981186,10/28/12 12:00,0.000129674,noon
asset_1450,-73.94037211,40.81346048,10/28/12 12:00,0.000334808,noon
asset_1451,-73.94058277,40.83736210000001,10/28/12 12:00,0.060671797,noon
asset_1452,-73.98559354,40.73191302,10/28/12 12:00,0.000112043,noon
asset_1453,-73.94233119,40.81686188,10/28/12 12:00,0.00013282299999999999,noon
asset_1454,-73.96645042,40.804766799999996,10/28/12 12:00,6.29e-05,noon
asset_1455,-73.98271803,40.71404556,10/28/12 12:00,0.000101426,noon
asset_1456,-73.97128102,40.75512308,10/28/12 12:00,0.00012142299999999999,noon
asset_1457,-73.94610209999999,40.78029154,10/28/12 12:00,4.8200000000000006e-05,noon
asset_1458,-73.96742801,40.80500948,10/28/12 12:00,0.001011905,noon
asset_1459,-73.99485946,40.74077719,10/28/12 12:00,0.000169619,noon
asset_1460,-73.93030192,40.86640443,10/28/12 12:00,6.23e-05,noon
asset_1461,-73.94088745,40.79348738,10/28/12 12:00,0.000201428,noon
asset_1462,-73.95780669,40.77589741,10/28/12 12:00,8.66e-05,noon
asset_1463,-74.02071565,40.69113376,10/28/12 12:00,0.00010735700000000001,noon
asset_1464,-73.95386803,40.81927224,10/28/12 12:00,0.000122236,noon
asset_1465,-73.9694135,40.78760169,10/28/12 12:00,0.000106851,noon
asset_1466,-73.98317512,40.77161753,10/28/12 12:00,0.000121292,noon
asset_1467,-74.0064459,40.7288177,10/28/12 12:00,0.000123049,noon
asset_1468,-73.92986465,40.8654398,10/28/12 12:00,0.000152943,noon
asset_1469,-73.95828879999999,40.7734592,10/28/12 12:00,6.620000000000001e-05,noon
asset_1470,-73.9661101,40.77331033,10/28/12 12:00,0.000136611,noon
asset_1471,-73.98203933,40.71119118,10/28/12 12:00,0.000138111,noon
asset_1472,-73.95139081,40.76109329,10/28/12 12:00,0.00010188100000000001,noon
asset_1473,-73.96087981,40.76075022,10/28/12 12:00,0.000107489,noon
asset_1474,-73.97730125,40.72688081,10/28/12 12:00,0.00011174799999999999,noon
asset_1475,-73.93451526,40.81330999,10/28/12 12:00,0.001391505,noon
asset_1476,-73.94118724,40.83488109,10/28/12 12:00,7.65e-05,noon
asset_1477,-74.01790871,40.69065381,10/28/12 12:00,9.41e-05,noon
asset_1478,-73.93197076,40.79982627,10/28/12 12:00,0.00010907399999999999,noon
asset_1479,-73.95995184,40.76527983,10/28/12 12:00,0.000156846,noon
asset_1480,-73.99641648,40.73087851,10/28/12 12:00,0.000122345,noon
asset_1481,-73.98536113,40.71878487,10/28/12 12:00,0.00012576200000000002,noon
asset_1482,-73.98237096,40.78125511,10/28/12 12:00,0.00011145,noon
asset_1483,-73.95752791,40.81097626,10/28/12 12:00,9.04e-05,noon
asset_1484,-73.94386016,40.83538923,10/28/12 12:00,7.170000000000001e-05,noon
asset_1485,-73.92574115,40.85441689,10/28/12 12:00,6.37e-05,noon
asset_1486,-73.97452747,40.72814261,10/28/12 12:00,0.000950408,noon
asset_1487,-73.98445819,40.75960758,10/28/12 12:00,7.329999999999999e-05,noon
asset_1488,-73.94783259,40.76506354,10/28/12 12:00,7.46e-05,noon
asset_1489,-74.00534668,40.73354578,10/28/12 12:00,1.4000000000000001e-05,noon
asset_1490,-73.94277084,40.7852393,10/28/12 12:00,0.000115245,noon
asset_1491,-73.99390672,40.73563425,10/28/12 12:00,0.000134648,noon
asset_1492,-73.97928175,40.77727177,10/28/12 12:00,0.000111576,noon
asset_1493,-73.94617848,40.78876883,10/28/12 12:00,0.0025252829999999997,noon
asset_1494,-73.94180321,40.83356503,10/28/12 12:00,0.000149875,noon
asset_1495,-73.92336604,40.79062672,10/28/12 12:00,0.000181592,noon
asset_1496,-73.93042768,40.87093772,10/28/12 12:00,0.000132295,noon
asset_1497,-73.93719486,40.80020766,10/28/12 12:00,0.00013579,noon
asset_1498,-73.93385371,40.81620041,10/28/12 12:00,0.000430476,noon
asset_1499,-73.98102406,40.74250091,10/28/12 12:00,0.00012206200000000001,noon
asset_1500,-73.99627661,40.73672068,10/28/12 12:00,0.000111704,noon
asset_1501,-74.01439809,40.70971648,10/28/12 12:00,0.000149944,noon
asset_1502,-73.96827772,40.76772739,10/28/12 12:00,0.000129842,noon
asset_1503,-73.93902213,40.80543935,10/28/12 12:00,0.00012159200000000001,noon
asset_1504,-73.95770409,40.8188517,10/28/12 12:00,0.000119365,noon
asset_1505,-74.00967828,40.73094108,10/28/12 12:00,0.00047757400000000003,noon
asset_1506,-73.94898518,40.81860645,10/28/12 12:00,0.00014880700000000001,noon
asset_1507,-73.98789056,40.7354745,10/28/12 12:00,0.000146329,noon
asset_1508,-73.93067143,40.79827145,10/28/12 12:00,0.00013149,noon
asset_1509,-74.00543031,40.71069691,10/28/12 12:00,0.0008731689999999999,noon
asset_1510,-74.01154226,40.7149777,10/28/12 12:00,0.0007113919999999999,noon
asset_1511,-73.9847455,40.77258805,10/28/12 12:00,5.5100000000000004e-05,noon
asset_1512,-73.99492445,40.72406776,10/28/12 12:00,4.970000000000001e-05,noon
asset_1513,-73.93187936,40.84214238,10/28/12 12:00,7.49e-05,noon
asset_1514,-73.94227703,40.80145532,10/28/12 12:00,0.000125387,noon
asset_1515,-74.00227064,40.74292117,10/28/12 12:00,0.00336061,noon
asset_1516,-73.94223709999999,40.80382518,10/28/12 12:00,0.000278889,noon
asset_1517,-73.9775157,40.78583822,10/28/12 12:00,0.0021198610000000002,noon
asset_1518,-73.94159636,40.82548914,10/28/12 12:00,8.640000000000001e-05,noon
asset_1519,-73.97924072,40.78613091,10/28/12 12:00,6.890000000000001e-05,noon
asset_1520,-73.97636,40.79515106,10/28/12 12:00,0.00010818899999999999,noon
asset_1521,-73.94141062,40.84370336,10/28/12 12:00,7.23e-05,noon
asset_1522,-73.98807463,40.77215473,10/28/12 12:00,7.75e-05,noon
asset_1523,-73.99025614,40.73433677,10/28/12 12:00,0.000231143,noon
asset_1524,-73.9351699,40.80595598,10/28/12 12:00,8.31e-05,noon
asset_1525,-74.0047222,40.72031599,10/28/12 12:00,0.000182027,noon
asset_1526,-74.01101753,40.73933574,10/28/12 12:00,9.290000000000001e-05,noon
asset_1527,-73.94837739,40.79606749,10/28/12 12:00,8.18e-05,noon
asset_1528,-74.01493414,40.70807497,10/28/12 12:00,0.0026766890000000003,noon
asset_1529,-73.99891301,40.7504999,10/28/12 12:00,0.000145254,noon
asset_1530,-73.97910756,40.71501596,10/28/12 12:00,7.190000000000001e-05,noon
asset_1531,-73.97228114,40.75724992,10/28/12 12:00,0.00030732599999999996,noon
asset_1532,-73.96095552,40.80334316,10/28/12 12:00,0.000133783,noon
asset_1533,-73.93167204,40.78670975,10/28/12 12:00,0.000181535,noon
asset_1534,-73.94353922,40.79927784,10/28/12 12:00,0.026478622,noon
asset_1535,-73.9793608,40.78365747,10/28/12 12:00,8.26e-05,noon
asset_1536,-73.9523325,40.80235313,10/28/12 12:00,0.000169133,noon
asset_1537,-73.9871556,40.71911206,10/28/12 12:00,0.000660565,noon
asset_1538,-73.92928293,40.8547821,10/28/12 12:00,0.000173217,noon
asset_1539,-73.92361121,40.85987749,10/28/12 12:00,0.000160134,noon
asset_1540,-73.92451014,40.7877448,10/28/12 12:00,0.00012440200000000002,noon
asset_1541,-73.93612133,40.84351686,10/28/12 12:00,0.000208817,noon
asset_1542,-73.94364509999998,40.76993313,10/28/12 12:00,0.003071042,noon
asset_1543,-73.92200878,40.85989419,10/28/12 12:00,7.25e-05,noon
asset_1544,-73.94845328,40.82250841,10/28/12 12:00,0.000106325,noon
asset_1545,-73.94174231,40.81280612,10/28/12 12:00,3.6700000000000004e-05,noon
asset_1546,-73.92495109,40.79194552,10/28/12 12:00,4.52e-05,noon
asset_1547,-73.93642571,40.8186278,10/28/12 12:00,6.57e-05,noon
asset_1548,-73.95149797,40.79325479,10/28/12 12:00,0.00010874100000000001,noon
asset_1549,-73.9465767,40.78961210000001,10/28/12 12:00,9.09e-05,noon
asset_1550,-73.99091588,40.73424405,10/28/12 12:00,0.000132099,noon
asset_1551,-73.93547668,40.85919865,10/28/12 12:00,0.000148444,noon
asset_1552,-73.94355275,40.82863332,10/28/12 12:00,0.000153058,noon
asset_1553,-73.99076439,40.75341721,10/28/12 12:00,6.15e-05,noon
asset_1554,-73.97218611,40.74415494,10/28/12 12:00,0.000145412,noon
asset_1555,-73.9724375,40.80283218,10/28/12 12:00,0.000133865,noon
asset_1556,-73.98176168,40.71554567,10/28/12 12:00,9.209999999999999e-05,noon
asset_1557,-73.92773614,40.86915269,10/28/12 12:00,0.000118147,noon
asset_1558,-73.95726835,40.82089136,10/28/12 12:00,6.0299999999999995e-05,noon
asset_1559,-73.97790449,40.79247633,10/28/12 12:00,8.379999999999999e-05,noon
asset_1560,-73.99532071,40.74489717,10/28/12 12:00,0.00011745,noon
asset_1561,-74.00954279,40.73688232,10/28/12 12:00,6.92e-05,noon
asset_1562,-73.97453714,40.79578552,10/28/12 12:00,0.00010312799999999999,noon
asset_1563,-73.98881691,40.71299108,10/28/12 12:00,7.6e-05,noon
asset_1564,-74.01403876,40.71422374,10/28/12 12:00,0.000105167,noon
asset_1565,-73.95055556,40.78443501,10/28/12 12:00,0.000202947,noon
asset_1566,-73.97434200000001,40.74473692,10/28/12 12:00,0.000147694,noon
asset_1567,-73.98942897,40.72783624,10/28/12 12:00,1.56e-05,noon
asset_1568,-73.99922286,40.71722586,10/28/12 12:00,9.8e-05,noon
asset_1569,-73.9914162,40.7391848,10/28/12 12:00,0.000329345,noon
asset_1570,-73.97745886,40.71610455,10/28/12 12:00,0.000146506,noon
asset_1571,-74.02427511,40.6878653,10/28/12 12:00,0.00022245200000000002,noon
asset_1572,-73.93809955,40.80305659,10/28/12 12:00,9.84e-05,noon
asset_1573,-73.99953328,40.72470727,10/28/12 12:00,0.00011224799999999999,noon
asset_1574,-73.99929927,40.74329555,10/28/12 12:00,6.52e-05,noon
asset_1575,-73.98356693,40.75355854,10/28/12 12:00,8.540000000000002e-05,noon
asset_1576,-73.93807549,40.80021853,10/28/12 12:00,0.000291659,noon
asset_1577,-73.99434762,40.7713659,10/28/12 12:00,7.46e-05,noon
asset_1578,-73.98233914,40.77421765,10/28/12 12:00,0.0070004180000000004,noon
asset_1579,-73.98640607,40.7443379,10/28/12 12:00,0.00010946799999999999,noon
asset_1580,-73.94821477,40.76327204,10/28/12 12:00,0.000100739,noon
asset_1581,-73.99099392,40.76306837,10/28/12 12:00,0.00010067299999999999,noon
asset_1582,-73.98538566,40.74789645,10/28/12 12:00,7.25e-05,noon
asset_1583,-73.98642498,40.71969042,10/28/12 12:00,0.000102065,noon
asset_1584,-73.98936063,40.71918727,10/28/12 12:00,8.109999999999999e-05,noon
asset_1585,-73.99609543,40.76456821,10/28/12 12:00,9.22e-05,noon
asset_1586,-73.99680928,40.737602700000004,10/28/12 12:00,9.31e-05,noon
asset_1587,-73.95058064,40.78427221,10/28/12 12:00,9.9e-05,noon
asset_1588,-74.01414663,40.71327005,10/28/12 12:00,9.470000000000001e-05,noon
asset_1589,-73.92289252,40.78711756,10/28/12 12:00,9.71e-05,noon
asset_1590,-73.94366776,40.7836186,10/28/12 12:00,0.000142712,noon
asset_1591,-73.92312744,40.78807929,10/28/12 12:00,0.00014623,noon
asset_1592,-73.93663114,40.83895575,10/28/12 12:00,9.740000000000001e-05,noon
asset_1593,-73.94903476,40.7852451,10/28/12 12:00,0.00011789899999999999,noon
asset_1594,-73.97042904,40.79515816,10/28/12 12:00,6.75e-05,noon
asset_1595,-73.97782897,40.71127625,10/28/12 12:00,0.00025363,noon
asset_1596,-73.9992572,40.74760373,10/28/12 12:00,0.00014251700000000002,noon
asset_1597,-73.99763992,40.73641821,10/28/12 12:00,0.000137947,noon
asset_1598,-73.95729146,40.77899174,10/28/12 12:00,0.00045721199999999997,noon
asset_1599,-73.99771761,40.76437471,10/28/12 12:00,0.000140841,noon
asset_1600,-73.96806242,40.79027478,10/28/12 12:00,0.000139,noon
asset_1601,-73.93961218,40.82931447,10/28/12 12:00,7.38e-05,noon
asset_1602,-73.98585385,40.74517803,10/28/12 12:00,0.000107602,noon
asset_1603,-73.96463646,40.81250338,10/28/12 12:00,7.85e-05,noon
asset_1604,-73.99089837,40.74621645,10/28/12 12:00,7.55e-05,noon
asset_1605,-74.00863733,40.73574918,10/28/12 12:00,0.000155075,noon
asset_1606,-73.99783375,40.73021265,10/28/12 12:00,7.82e-05,noon
asset_1607,-73.99004744,40.76653197,10/28/12 12:00,0.00014436899999999999,noon
asset_1608,-73.94700534,40.83293286,10/28/12 12:00,9.790000000000001e-05,noon
asset_1609,-73.96283403,40.75890181,10/28/12 12:00,0.00019093799999999998,noon
asset_1610,-73.97110103,40.75509437,10/28/12 12:00,3.75e-05,noon
asset_1611,-73.95782471,40.77075848,10/28/12 12:00,0.000286314,noon
asset_1612,-73.98311816,40.76403001,10/28/12 12:00,0.000145651,noon
asset_1613,-73.98854835,40.71535596,10/28/12 12:00,0.00015115299999999998,noon
asset_1614,-73.95333906,40.77029918,10/28/12 12:00,6.28e-05,noon
asset_1615,-73.99403996,40.72689912,10/28/12 12:00,0.00014052,noon
asset_1616,-73.98591567,40.76725273,10/28/12 12:00,6.0899999999999996e-05,noon
asset_1617,-73.96292632,40.75557612,10/28/12 12:00,0.00015627799999999998,noon
asset_1618,-73.99338172,40.76193454,10/28/12 12:00,0.000152647,noon
asset_1619,-73.98360126,40.74538137,10/28/12 12:00,0.000144764,noon
asset_1620,-73.93148581,40.85403735,10/28/12 12:00,0.000147195,noon
asset_1621,-73.94957514,40.83596017,10/28/12 12:00,0.000227414,noon
asset_1622,-74.01053073,40.72526669,10/28/12 12:00,0.000153886,noon
asset_1623,-73.9768482,40.76081766,10/28/12 12:00,0.000152475,noon
asset_1624,-73.99268027,40.72622806,10/28/12 12:00,8.859999999999999e-05,noon
asset_1625,-73.94889945,40.77006704,10/28/12 12:00,0.000142925,noon
asset_1626,-73.95814788,40.81207374,10/28/12 12:00,6.53e-05,noon
asset_1627,-74.00058451,40.70907288,10/28/12 12:00,0.0002935,noon
